event_id,user_id,session_id,time,session_time,platform,device_type,country,region,city,ip,referrer,landing_page,browser,utm_source,utm_campaign,utm_medium,utm_term,utm_content,domain,query,path,hash,title
4687902745847,5373437082751188,1684274879410938,2019-06-08 00:08:20.921,2019-06-08 00:08:20.921,Android 6.0.1,Mobile,China,Sichuan,Chengdu,171.216.223.179,,www.wework.cn/activity/sh_bj_general,Chrome Mobile 55.0.2883,ads-baidu,l-ctu-通用词CD-WAP,cpc,办公室出租,成都-办公室-出租,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%8A%9E%E5%85%AC%E5%AE%A4%E5%87%BA%E7%A7%9F&utm_content=%E6%88%90%E9%83%BD-%E5%8A%9E%E5%85%AC%E5%AE%A4-%E5%87%BA%E7%A7%9F&utm_campaign=l-ctu-%E9%80%9A%E7%94%A8%E8%AF%8DCD-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-59bc8c70df48eaf8.03eabd9367840844_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
3731508134426143,4422719401937207,7647154154362905,2019-06-08 00:08:28.983,2019-06-08 00:08:28.983,iOS 12.3.1,Mobile,China,Shaanxi,Xi'an,222.90.212.10,,www.wework.cn/activity/wechat_landingpage,Mobile Safari UI/WKWebView 12.3.1,ads-wechatmoment,l-xiy-ChinaRailwayFirst-video-CPC-190516,cpc,button2,age-edu-interest-0516,www.wework.cn,?utm_medium=cpc&utm_source=ads-wechatmoment&utm_campaign=l-xiy-ChinaRailwayFirst-video-CPC-190516&utm_term=button2&utm_content=age-edu-interest-0516&wx_aid=1883833017&comp_id=323738727&gdt_vid=wx0auou7ggpgvy2y00&wx_traceid=wx0auou7ggpgvy2y,/activity/wechat_landingpage,,WeWork 全球创造者社区，不仅是联合办公
8011173211466336,7921032944331957,2925675700258843,2019-06-08 00:08:29.301,2019-06-08 00:07:11.104,Android,Mobile,China,Beijing,Beijing,223.104.3.32,https://m.baidu.com/baidu.php?url=a00000apJPO0FYNyJ3q9CM0jxIIdWilwY7hP0KDpos_KkuexiaR1oJAuGeS-W0gqgjmMewIpXQvn2NyTkMplxHtGd_HOxmnehPgALQUA2ZNUIqVAzSWIqc3gd6cJx7vQN8g5M0XyeOqnAUAjlfR7f1t0LY-w41WpvkWxKWk9FfW0_3DqO_vUUqLW0dkW5Oc4YgHFW4wMLALnO1EGIf.7b_NR2Ar5Od,www.wework.cn/activity/sh_bj_general,Safari 4.0,ads-baidu,l-pek-高转化词BJ-WAP,cpc,小型办公室出租,通用词,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%B0%8F%E5%9E%8B%E5%8A%9E%E5%85%AC%E5%AE%A4%E5%87%BA%E7%A7%9F&utm_content=%E9%80%9A%E7%94%A8%E8%AF%8D&utm_campaign=l-pek-%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DBJ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-3-e5cb0f34ffcab28d.f7f9db06d6be07a9_m&renqun_youhua=511675&bd_vid=7706960194993132532,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
338439721543219,1455350802286977,6726749861368361,2019-06-08 00:08:41.427,2019-06-08 00:08:41.427,Android 7.1.1,Mobile,China,Guangdong,,113.114.5.245,http://aden.baidu.com/?word=%E5%B0%8F%E5%9E%8B%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F&k_words=%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E7%A7%9F%E5%B0%8F%E9%9D%A2%E7%A7%AF%E4%BB%93%E5%BA,www.wework.cn/activity/sh_bj_general,Chrome Mobile 52.0.2743,ads-baidu,l-szx-通用词SZ-WAP,cpc,工位出租,工位-出租,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%B7%A5%E4%BD%8D%E5%87%BA%E7%A7%9F&utm_content=%E5%B7%A5%E4%BD%8D-%E5%87%BA%E7%A7%9F&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-652ea1b88410cb76.331d0fac26838b4e_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
2083031876591069,1455350802286977,6726749861368361,2019-06-08 00:08:49.274,2019-06-08 00:08:40.437,Android 7.1.1,Mobile,China,Guangdong,,113.114.5.245,http://aden.baidu.com/?word=%E5%B0%8F%E5%9E%8B%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F&k_words=%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E7%A7%9F%E5%B0%8F%E9%9D%A2%E7%A7%AF%E4%BB%93%E5%BA,www.wework.cn/activity/sh_bj_general,Chrome Mobile 52.0.2743,ads-baidu,l-szx-通用词SZ-WAP,cpc,工位出租,工位-出租,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-WAP&utm_content=%E5%B7%A5%E4%BD%8D-%E5%87%BA%E7%A7%9F&utm_term=%E5%B7%A5%E4%BD%8D%E5%87%BA%E7%A7%9F,/,,WeWork 全球创造者社区，不仅是联合办公
2284412225850485,5454621749385824,3459860956562448,2019-06-08 00:08:56.647,2019-06-08 00:08:56.647,Android,Mobile,China,Shanghai,Shanghai,223.166.151.236,,www.wework.cn/activity/sh_bj_general,QQ Browser Mobile 9.1,ads-sogou,l-sha-d-m,cpc,裸心社,,www.wework.cn,?utm_medium=cpc&utm_source=ads-sogou&utm_campaign=l-sha-d-m&utm_term=%E8%A3%B8%E5%BF%83%E7%A4%BE,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
1728831692458324,2566045271417350,704436104000402,2019-06-08 00:09:03.516,2019-06-08 00:09:03.516,iOS 12.1.4,Mobile,China,Jiangsu,Suzhou,180.107.177.204,,www.wework.cn/city/suzhou,Mobile Safari 12.0,,,,,,www.wework.cn,,/city/suzhou,,WeWork 全球创造者社区，不仅是联合办公
6663985261920575,1455350802286977,6726749861368361,2019-06-08 00:09:04.961,2019-06-08 00:08:40.087,Android 7.1.1,Mobile,China,Guangdong,,113.114.5.245,http://aden.baidu.com/?word=%E5%B0%8F%E5%9E%8B%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F&k_words=%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E7%A7%9F%E5%B0%8F%E9%9D%A2%E7%A7%AF%E4%BB%93%E5%BA,www.wework.cn/activity/sh_bj_general,Chrome Mobile 52.0.2743,ads-baidu,l-szx-通用词SZ-WAP,cpc,工位出租,工位-出租,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-WAP&utm_content=%E5%B7%A5%E4%BD%8D-%E5%87%BA%E7%A7%9F&utm_term=%E5%B7%A5%E4%BD%8D%E5%87%BA%E7%A7%9F&nav_modal=contactUs?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-WAP&utm_content=%E5%B7%A5%E4%BD%8D-%E5%87%BA%E7%A7%9F&utm_term=%E5%B7%A5%E4%BD%8D%E5%87%BA%E7%A7%9F,/,,WeWork 全球创造者社区，不仅是联合办公
7385317065514462,1455350802286977,6726749861368361,2019-06-08 00:09:10.429,2019-06-08 00:08:40.115,Android 7.1.1,Mobile,China,Guangdong,,113.114.5.245,http://aden.baidu.com/?word=%E5%B0%8F%E5%9E%8B%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F&k_words=%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E7%A7%9F%E5%B0%8F%E9%9D%A2%E7%A7%AF%E4%BB%93%E5%BA,www.wework.cn/activity/sh_bj_general,Chrome Mobile 52.0.2743,ads-baidu,l-szx-通用词SZ-WAP,cpc,工位出租,工位-出租,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-WAP&utm_content=%E5%B7%A5%E4%BD%8D-%E5%87%BA%E7%A7%9F&utm_term=%E5%B7%A5%E4%BD%8D%E5%87%BA%E7%A7%9F,/,,WeWork 全球创造者社区，不仅是联合办公
409556780776788,1455350802286977,6726749861368361,2019-06-08 00:09:25.522,2019-06-08 00:08:40.131,Android 7.1.1,Mobile,China,Guangdong,,113.114.5.245,http://aden.baidu.com/?word=%E5%B0%8F%E5%9E%8B%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F&k_words=%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E7%A7%9F%E5%B0%8F%E9%9D%A2%E7%A7%AF%E4%BB%93%E5%BA,www.wework.cn/activity/sh_bj_general,Chrome Mobile 52.0.2743,ads-baidu,l-szx-通用词SZ-WAP,cpc,工位出租,工位-出租,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-WAP&utm_content=%E5%B7%A5%E4%BD%8D-%E5%87%BA%E7%A7%9F&utm_term=%E5%B7%A5%E4%BD%8D%E5%87%BA%E7%A7%9F&nav_modal=contactUs?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-WAP&utm_content=%E5%B7%A5%E4%BD%8D-%E5%87%BA%E7%A7%9F&utm_term=%E5%B7%A5%E4%BD%8D%E5%87%BA%E7%A7%9F,/,,WeWork 全球创造者社区，不仅是联合办公
6100465104409747,1455350802286977,6726749861368361,2019-06-08 00:09:32.516,2019-06-08 00:08:40.098,Android 7.1.1,Mobile,China,Guangdong,,113.114.5.245,http://aden.baidu.com/?word=%E5%B0%8F%E5%9E%8B%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F&k_words=%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E8%BF%B7%E4%BD%A0%E4%BB%93%E5%BA%93%E5%87%BA%E7%A7%9F%5F%E7%A7%9F%E5%B0%8F%E9%9D%A2%E7%A7%AF%E4%BB%93%E5%BA,www.wework.cn/activity/sh_bj_general,Chrome Mobile 52.0.2743,ads-baidu,l-szx-通用词SZ-WAP,cpc,工位出租,工位-出租,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-WAP&utm_content=%E5%B7%A5%E4%BD%8D-%E5%87%BA%E7%A7%9F&utm_term=%E5%B7%A5%E4%BD%8D%E5%87%BA%E7%A7%9F,/,,WeWork 全球创造者社区，不仅是联合办公
2310226378175487,5465905520753406,1718322723074068,2019-06-08 00:09:36.728,2019-06-08 00:09:36.728,Android 8.1,Mobile,China,Hubei,Wuhan,27.18.36.203,,www.wework.cn/activity/sh_bj_general,Chrome Mobile 62.0.3202,ads-baidu,l-wuh-高转化词WH-WAP,cpc,办公+出租,通用词,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%8A%9E%E5%85%AC%2B%E5%87%BA%E7%A7%9F&utm_content=%E9%80%9A%E7%94%A8%E8%AF%8D&utm_campaign=l-wuh-%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DWH-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-951813b4affde31e.58a55fae8d31eafa_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
6746211713798126,3208079095937455,58962839689666,2019-06-08 00:09:56.259,2019-06-08 00:09:56.259,Windows 7,Desktop,China,Shanghai,,121.46.250.8,,beta.wework.cn/,Chrome 66.0.3359,catchpoint,,,,,beta.wework.cn,?REACT_APP_API_URL=https://api-beta.wework.cn&utm_source=catchpoint,/,,WeWork 全球创造者社区，不仅是联合办公
4608606424039835,1715451417641987,1265096224932594,2019-06-08 00:09:59.816,2019-06-08 00:09:59.816,iOS 12.2,Mobile,China,Zhejiang,Lishui,115.226.218.193,https://www.nakedhub.com/,www.wework.cn/,Mobile Safari UI/WKWebView 12.2,nakedhub.com,,,,,www.wework.cn,?utm_source=nakedhub.com,/,,WeWork 全球创造者社区，不仅是联合办公
2420804579394511,6721986256003933,2091030010673789,2019-06-08 00:10:33.629,2019-06-08 00:10:33.629,Android 5.1.1,Mobile,China,Sichuan,Chengdu,117.136.63.77,http://wap.sogou.com/web/sl?keyword=%E5%8A%9E%E5%85%AC%E8%AE%BE%E5%A4%87&pid=sogou-sbds-97885afd60c10c4a,www.wework.cn/activity/sh_genral,Chrome Mobile 39.0,ads-sogou,l-sha-皇冠样式SH-WAP,cpc,图片,图片,www.wework.cn,?utm_source=ads-sogou&utm_medium=cpc&utm_term=%E5%9B%BE%E7%89%87&utm_content=%E5%9B%BE%E7%89%87&utm_campaign=l-sha-%E7%9A%87%E5%86%A0%E6%A0%B7%E5%BC%8FSH-WAP&src=sogou&ag_kwid=15916-5-6e5a824f3290d1c3.0bcde9ec2f81c7e3_m,/activity/sh_genral,,WeWork 全球创造者社区，不仅是联合办公
3100514625187340,2614819198850515,7183241666497469,2019-06-08 00:12:12.310,2019-06-08 00:12:12.310,Android,Mobile,China,Jiangsu,Suzhou,223.104.146.14,http://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJd_7h92Pqiuxdzl0-7QqaSG58nyHtYBFrZe-V_AtKfezV-7RnUpQB8VLpbhHB0EtEywtfCHGcz-xyRasu03jbyt0plARhWqfhrHbgFd8JuhXoILrFj6PURTNo9EsUv4qbOl09BnKWDRM7ESZJs7tpb-knAagrCUJ-EJBX1SrvtufJcDQ5CZFo9svTKev8lJ0p0.7Y_NR2Ar5Od66,www.wework.cn/page/suzhouzhongxin,Safari 4.0,ads-baidu,l-szv-b-suzhouzhongxin-d-m,cpc,租写字楼,,www.wework.cn,?utm_medium=cpc&utm_source=ads-baidu&utm_campaign=l-szv-b-suzhouzhongxin-d-m&utm_term=%E7%A7%9F%E5%86%99%E5%AD%97%E6%A5%BC,/page/suzhouzhongxin,,苏州中心广场B座
1368825388959045,7882283515214206,4958001857348428,2019-06-08 00:13:22.264,2019-06-08 00:13:22.264,Android,Desktop,China,Guangdong,Shenzhen,117.136.79.140,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJdsJXH8NbdH-tYKCcz4E66DYToRk0pk9UGOQfWVFc3K8EDKjrxORzJyaDr42bmTYKbe5lhAZllsC4cgX8_C-s5V6PNSx4Hug4FwM9-hgYiEw-ErBnbHvdIAJRfOxV9GLWC-i39hmyTXkTynArH68OANcafVptGnsLb9s4TwAERfLTqyJh7CWcFWxTywRRxyYts.DD_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Other,ads-baidu,l-szx-人群词SZ-WAP,cpc,创业网,青年创业网,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%88%9B%E4%B8%9A%E7%BD%91&utm_content=%E9%9D%92%E5%B9%B4%E5%88%9B%E4%B8%9A%E7%BD%91&utm_campaign=l-szx-%E4%BA%BA%E7%BE%A4%E8%AF%8DSZ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-40-7bbdfe4a30688809.dd13e62bc24bef20_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
5373610005411625,8002704051487516,2311380418530716,2019-06-08 00:13:36.349,2019-06-08 00:13:36.349,Windows 7,Desktop,China,Beijing,,106.15.126.149,https://www.so.com/s?ie=utf-8&src=dlm&shb=1&hsid=a4df5b0a43020c9e&ls=n7423fdfe95&q=%E9%9D%92%E5%B9%B4%E5%88%9B%E4%B8%9A,www.wework.cn/page/baoyifeng,IE 9.0,ads-360,,cpc,l-sha-高转化词SH-PC,,www.wework.cn,?utm_medium=cpc&utm_source=ads-360&utm_term=l%2Dsha%2D%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DSH%2DPC&utm_term=%E9%9D%92%E5%B9%B4%E5%88%9B%E4%B8%9A%E5%9F%BA%E9%87%91,/page/baoyifeng,,宝溢丰大厦
7402147962476345,4890434690851372,7018660568390824,2019-06-08 00:13:47.105,2019-06-08 00:13:47.105,Android,Mobile,China,Beijing,Beijing,106.121.161.186,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJdxiT_DgNp-VBPPEGqV3FcZyygeCfsZiIValMCdX_mECQt5F01brpHpCRJjFrYVj-eJ1F3guaYdyFwOAi3TkXlhsXsNGzYk1SJ56526r2F1mkzkAfRAB-Uvrxn89l_1DIzIIQajBIgLCDvGMZAg6hEtjXsGUqsq_byct1bmsGV-yCbIefbxZDHZMatUHVeO2g6.7D_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Safari 4.0,ads-baidu,l-pek-nh楼盘词BJ-WAP,cpc,颐堤港,楼盘词,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E9%A2%90%E5%A0%A4%E6%B8%AF&utm_content=%E6%A5%BC%E7%9B%98%E8%AF%8D&utm_campaign=l-pek-nh%E6%A5%BC%E7%9B%98%E8%AF%8DBJ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-3-b9a8731d6023d81c.b01f20fe1a3acbe1_m&bd_vid=11958978967168479538,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
7402997661847331,6593244794361006,1565405206667492,2019-06-08 00:13:48.882,2019-06-08 00:03:45.458,Android 8.0,Mobile,China,Beijing,Beijing,114.244.192.89,http://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJYEBiEfLZe2np0_Qa4ZkQdan6Bq4CstvCyUXqqDC4Lkgiln5pTtFlschu6K9KeMvHdqVf7Rw0Bu28-5agwKUw1r9MYkiU9gBDRmdss0PGT5Pe4w8er-iXyq-p9e7rpvwyqJkSDT8O3jX5Xb1AcYvBCApQ0tWW-nNsO-luAO_3PVOMkUPQsZp_XHg_OXXr0cQZ6.7b_NR2Ar5Od66,www.wework.cn/activity/sh_bj_general,Android 8.0,ads-baidu,l-pek-高转化词BJ-WAP,cpc,办公楼+出租,通用词,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%8A%9E%E5%85%AC%E6%A5%BC%2B%E5%87%BA%E7%A7%9F&utm_content=%E9%80%9A%E7%94%A8%E8%AF%8D&utm_campaign=l-pek-%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DBJ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-3-2933e1292da73af2.237e1d0b7a679ec3_m&bd_vid=8871588437196006180&nav_modal=contactUs?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-pek-%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DBJ-WAP&utm_content=%E9%80%9A%E7%94%A8%E8%AF%8D&utm_term=%E5%8A%9E%E5%85%AC%E6%A5%BC%2B%E5%87%BA%E7%A7%9F,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
7432265559395075,6593244794361006,1565405206667492,2019-06-08 00:13:50.035,2019-06-08 00:03:45.970,Android 8.0,Mobile,China,Beijing,Beijing,114.244.192.89,http://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJYEBiEfLZe2np0_Qa4ZkQdan6Bq4CstvCyUXqqDC4Lkgiln5pTtFlschu6K9KeMvHdqVf7Rw0Bu28-5agwKUw1r9MYkiU9gBDRmdss0PGT5Pe4w8er-iXyq-p9e7rpvwyqJkSDT8O3jX5Xb1AcYvBCApQ0tWW-nNsO-luAO_3PVOMkUPQsZp_XHg_OXXr0cQZ6.7b_NR2Ar5Od66,www.wework.cn/activity/sh_bj_general,Android 8.0,ads-baidu,l-pek-高转化词BJ-WAP,cpc,办公楼+出租,通用词,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%8A%9E%E5%85%AC%E6%A5%BC%2B%E5%87%BA%E7%A7%9F&utm_content=%E9%80%9A%E7%94%A8%E8%AF%8D&utm_campaign=l-pek-%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DBJ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-3-2933e1292da73af2.237e1d0b7a679ec3_m&bd_vid=8871588437196006180,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
6852279005156183,4225767764858145,5051173172117127,2019-06-08 00:14:02.955,2019-06-08 00:14:02.955,Linux,Desktop,China,Shanghai,Shanghai,203.208.140.115,,www.wework.cn/,Chrome 68.0.3440,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
7901585899025443,1715451417641987,1265096224932594,2019-06-08 00:14:09.517,2019-06-08 00:09:58.841,iOS 12.2,Mobile,China,Zhejiang,Lishui,115.226.218.193,https://www.nakedhub.com/,www.wework.cn/,Mobile Safari UI/WKWebView 12.2,nakedhub.com,,,,,www.wework.cn,?utm_source=nakedhub.com,/,,WeWork 全球创造者社区，不仅是联合办公
231606700574594,2688866923854552,4853023249136352,2019-06-08 00:14:37.778,2019-06-08 00:14:37.778,Linux,Desktop,China,Shanghai,Shanghai,203.208.140.114,,www.wework.cn/,Chrome 68.0.3440,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
8002910643392281,7879813150609496,8861802893177212,2019-06-08 00:14:38.516,2019-06-08 00:14:38.516,Windows 10,Desktop,China,Beijing,,106.13.148.118,,www.wework.cn/,Chrome 74.0.3729,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
606402233137365,8044577935587166,6977515267691668,2019-06-08 00:14:48.718,2019-06-08 00:14:48.718,Linux,Desktop,United States,New York,New York,199.47.78.34,,www.wework.cn/,Chrome 68.0.3440,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
3872625171239835,6690518400156862,541476605079418,2019-06-08 00:16:47.988,2019-06-08 00:16:47.988,Android 6.0,Mobile,China,Jiangsu,Yancheng,218.92.226.177,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJs55TAqSHCWPgW6J1mojNHV7p27cokpP9WNNPS6NQ--NdhuH-yVMsJUN8TQJer4q1VUEvNLTF4X6__jf7qJK12rjWPcjT0ELe6NCfMw-TUq6XIG8l54b34wzhcyA9X_p9K0ZZvOX8NdgFV-IRB6170IgJlDHVU3FLBXaRtybxWkt1u3VxL8mBxMleWK5trjaAs.DD_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Chrome Mobile 48.0.2564,ads-baidu,l-pek-nh品牌词BJ-WAP,cpc,办公空间,裸心社,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%8A%9E%E5%85%AC%E7%A9%BA%E9%97%B4&utm_content=%E8%A3%B8%E5%BF%83%E7%A4%BE&utm_campaign=l-pek-nh%E5%93%81%E7%89%8C%E8%AF%8DBJ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-55-91a7aaf7a672a8d6.7bd8064e3d409ca4_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
4684815325600139,6690518400156862,541476605079418,2019-06-08 00:16:56.499,2019-06-08 00:16:47.055,Android 6.0,Mobile,China,Jiangsu,Yancheng,218.92.226.177,https://m.baidu.com/baidu.php?sc.a00000apJPO0FYNyJs55TAqSHCWPgW6J1mojNHV7p27cokpP9WNNPS6NQ--NdhuH-yVMsJUN8TQJer4q1VUEvNLTF4X6__jf7qJK12rjWPcjT0ELe6NCfMw-TUq6XIG8l54b34wzhcyA9X_p9K0ZZvOX8NdgFV-IRB6170IgJlDHVU3FLBXaRtybxWkt1u3VxL8mBxMleWK5trjaAs.DD_NR2Ar5Od6,www.wework.cn/activity/sh_bj_general,Chrome Mobile 48.0.2564,ads-baidu,l-pek-nh品牌词BJ-WAP,cpc,办公空间,裸心社,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%8A%9E%E5%85%AC%E7%A9%BA%E9%97%B4&utm_content=%E8%A3%B8%E5%BF%83%E7%A4%BE&utm_campaign=l-pek-nh%E5%93%81%E7%89%8C%E8%AF%8DBJ-WAP&src=Baidu&medium=PPC&ag_kwid=15916-55-91a7aaf7a672a8d6.7bd8064e3d409ca4_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
1277413065395879,8644437797937711,5155247216016187,2019-06-08 00:16:56.807,2019-06-08 00:16:56.807,Windows XP,Desktop,China,,,47.98.248.82,http://www.so.com/s?ie=utf-8&src=dlm&shb=1&hsid=08a279f2e6d805ed&ls=n5c5ca89d9c&q=%E5%86%99%E5%AD%97%E6%A5%BC%E7%BD%91,www.wework.cn/,IE 6.0,ads-360,l-hgh-通用词HZ-PC,cpc,中华写字楼网,写字楼-出租-优化,www.wework.cn,?page=cpc&utm_source=ads-360&utm_medium=cpc&utm_term=%E4%B8%AD%E5%8D%8E%E5%86%99%E5%AD%97%E6%A5%BC%E7%BD%91&utm_content=%E5%86%99%E5%AD%97%E6%A5%BC-%E5%87%BA%E7%A7%9F-%E4%BC%98%E5%8C%96&utm_campaign=l-hgh-%E9%80%9A%E7%94%A8%E8%AF%8DHZ-PC&src=360&kw=-5799159790777802308&plid=2160186224&grid=1809066200&ad=2720042613&ag_kwid=15916-43-702e6d75e104e651.e82b9948e7f3b140,/,,WeWork 全球创造者社区，不仅是联合办公
8820312270019616,126901534847689,6316218195830716,2019-06-08 00:17:24.207,2019-06-08 00:17:24.207,iOS 9.1,Mobile,China,Beijing,Beijing,111.206.198.35,,www.wework.cn/,Baiduspider-render 2.0,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
237945841950676,1025508369263526,2108358710102831,2019-06-08 00:17:41.193,2019-06-08 00:17:41.193,Windows 10,Desktop,China,Beijing,,118.25.109.26,,www.wework.cn/,Chrome 72.0.3626,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
